map_id,seed,axis,model,q,metric,estimate,gate_component,expected_direction
map12,43,S,action_only,0.25,ece,0.3282950660194482,False,diagnostic_only
map12,43,S,action_only,0.25,exact_set_error_rate,0.5244678516567918,False,diagnostic_only
map12,43,S,action_only,0.25,highest_confidence_decile_error_rate,0.27472527472527475,False,diagnostic_only
map12,43,S,action_only,0.25,lowest_confidence_decile_error_rate,0.7274725274725274,False,diagnostic_only
map12,43,C1,action_only,0.25,action_flip::brightness,0.2701338599956111,False,diagnostic_only
map12,43,C1,action_only,0.25,action_flip::blur,0.2817643186306781,False,diagnostic_only
map12,43,C1,action_only,0.25,action_flip::noise,0.28900592495062544,False,diagnostic_only
map12,43,C1,action_only,0.25,action_flip::mean_three,0.2803013678589716,True,increasing
map12,43,A,joint,0.25,macro_f1,0.6169048121463315,True,decreasing
map12,43,A,joint,0.25,micro_f1,0.6499894000423998,False,diagnostic_only
map12,43,A,joint,0.25,per_class_f1::Forward,0.7460778617083091,False,diagnostic_only
map12,43,A,joint,0.25,target_positive_count::Forward,2484,False,diagnostic_only
map12,43,A,joint,0.25,predicted_positive_count::Forward,2679,False,diagnostic_only
map12,43,A,joint,0.25,per_class_f1::Stop,0.6871467190956009,False,diagnostic_only
map12,43,A,joint,0.25,target_positive_count::Stop,2103,False,diagnostic_only
map12,43,A,joint,0.25,predicted_positive_count::Stop,1966,False,diagnostic_only
map12,43,A,joint,0.25,per_class_f1::Left,0.49676025917926564,False,diagnostic_only
map12,43,A,joint,0.25,target_positive_count::Left,1225,False,diagnostic_only
map12,43,A,joint,0.25,predicted_positive_count::Left,1090,False,diagnostic_only
map12,43,A,joint,0.25,per_class_f1::Right,0.5376344086021505,False,diagnostic_only
map12,43,A,joint,0.25,target_positive_count::Right,1339,False,diagnostic_only
map12,43,A,joint,0.25,predicted_positive_count::Right,1265,False,diagnostic_only
map12,43,S,joint,0.25,tie_averaged_aurc,0.3928268450168521,True,increasing
map12,43,S,joint,0.25,canonical_stable_aurc,0.3928432237198953,False,diagnostic_only
map12,43,S,joint,0.25,unsafe_acceptance_rate_90,0.4870794734275963,False,diagnostic_only
map12,43,S,joint,0.25,correctness_auroc,0.6515679553296723,False,diagnostic_only
map12,43,S,joint,0.25,ece,0.328591319182883,False,diagnostic_only
map12,43,S,joint,0.25,exact_set_error_rate,0.5104235242484091,False,diagnostic_only
map12,43,S,joint,0.25,highest_confidence_decile_error_rate,0.2945054945054945,False,diagnostic_only
map12,43,S,joint,0.25,lowest_confidence_decile_error_rate,0.7208791208791209,False,diagnostic_only
map12,43,C1,joint,0.25,action_flip::brightness,0.2740838270792188,False,diagnostic_only
map12,43,C1,joint,0.25,action_flip::blur,0.29383366249725695,False,diagnostic_only
map12,43,C1,joint,0.25,action_flip::noise,0.2887864823348694,False,diagnostic_only
map12,43,C1,joint,0.25,action_flip::mean_three,0.2855679906371151,True,increasing
map12,43,R,joint,0.25,macro_f1,0.23303621710521236,True,decreasing
map12,43,R,joint,0.25,micro_f1,0.43420188307422813,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::green_light,0.56214405360134,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::green_light,1574,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::green_light,1411,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::follow,0.4207171314741036,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::follow,667,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::follow,588,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::road_clear,0.34532374100719426,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::road_clear,941,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::road_clear,588,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::red_light,0.5024311183144247,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::red_light,1083,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::red_light,768,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::traffic_sign,0.35320088300220753,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::traffic_sign,302,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::traffic_sign,151,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::car,0.0,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::car,39,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::car,0,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::person,0.0,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::person,34,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::person,0,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::rider,0.6138716356107661,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::rider,1037,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::rider,895,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::other_obstacle,0.0,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::other_obstacle,89,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::other_obstacle,0,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::left_lane,0.0,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::left_lane,29,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::left_lane,0,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::left_green_light,0.0,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::left_green_light,136,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::left_green_light,0,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::left_follow,0.0,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::left_follow,68,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::left_follow,0,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::no_left_lane,0.0,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::no_left_lane,23,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::no_left_lane,0,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::left_obstacle,0.0,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::left_obstacle,175,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::left_obstacle,2,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::left_solid_line,0.0,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::left_solid_line,69,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::left_solid_line,0,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::right_lane,0.4489795918367347,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::right_lane,860,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::right_lane,610,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::right_green_light,0.32444782939832445,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::right_green_light,897,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::right_green_light,416,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::right_follow,0.3460837887067395,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::right_follow,713,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::right_follow,385,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::no_right_lane,0.5177472787505916,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::no_right_lane,1182,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::no_right_lane,931,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::right_obstacle,0.21693625118934348,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::right_obstacle,826,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::right_obstacle,225,False,diagnostic_only
map12,43,R,joint,0.25,per_class_f1::right_solid_line,0.24187725631768953,False,diagnostic_only
map12,43,R,joint,0.25,target_positive_count::right_solid_line,403,False,diagnostic_only
map12,43,R,joint,0.25,predicted_positive_count::right_solid_line,151,False,diagnostic_only
map12,43,C1,joint,0.25,rationale_jaccard::brightness,0.7309523809523809,False,diagnostic_only
map12,43,C1,joint,0.25,rationale_jaccard::blur,0.7109611586570113,False,diagnostic_only
map12,43,C1,joint,0.25,rationale_jaccard::noise,0.7114987930656134,False,diagnostic_only
map12,43,C1,joint,0.25,rationale_jaccard::mean_three,0.7178041108916685,True,decreasing
map12,43,A,action_only,0.5,macro_f1,0.5203436019655114,True,decreasing
map12,43,A,action_only,0.5,micro_f1,0.5626165542963707,False,diagnostic_only
map12,43,A,action_only,0.5,per_class_f1::Forward,0.6816508428599108,False,diagnostic_only
map12,43,A,action_only,0.5,target_positive_count::Forward,2484,False,diagnostic_only
map12,43,A,action_only,0.5,predicted_positive_count::Forward,2677,False,diagnostic_only
map12,43,A,action_only,0.5,per_class_f1::Stop,0.5973962171456645,False,diagnostic_only
map12,43,A,action_only,0.5,target_positive_count::Stop,2103,False,diagnostic_only
map12,43,A,action_only,0.5,predicted_positive_count::Stop,1968,False,diagnostic_only
map12,43,A,action_only,0.5,per_class_f1::Left,0.3836477987421384,False,diagnostic_only
map12,43,A,action_only,0.5,target_positive_count::Left,1225,False,diagnostic_only
map12,43,A,action_only,0.5,predicted_positive_count::Left,1001,False,diagnostic_only
map12,43,A,action_only,0.5,per_class_f1::Right,0.41867954911433175,False,diagnostic_only
map12,43,A,action_only,0.5,target_positive_count::Right,1339,False,diagnostic_only
map12,43,A,action_only,0.5,predicted_positive_count::Right,1145,False,diagnostic_only
map12,43,S,action_only,0.5,tie_averaged_aurc,0.44537828049335515,True,increasing
map12,43,S,action_only,0.5,canonical_stable_aurc,0.44539122053529717,False,diagnostic_only
map12,43,S,action_only,0.5,unsafe_acceptance_rate_90,0.5099951243295954,False,diagnostic_only
map12,43,S,action_only,0.5,correctness_auroc,0.5936329074574301,False,diagnostic_only
map12,43,S,action_only,0.5,ece,0.3282950660194482,False,diagnostic_only
map12,43,S,action_only,0.5,exact_set_error_rate,0.5244678516567918,False,diagnostic_only
map12,43,S,action_only,0.5,highest_confidence_decile_error_rate,0.35384615384615387,False,diagnostic_only
map12,43,S,action_only,0.5,lowest_confidence_decile_error_rate,0.654945054945055,False,diagnostic_only
map12,43,C1,action_only,0.5,action_flip::brightness,0.4412991002852754,False,diagnostic_only
map12,43,C1,action_only,0.5,action_flip::blur,0.44832126398946676,False,diagnostic_only
map12,43,C1,action_only,0.5,action_flip::noise,0.44919903445249065,False,diagnostic_only
map12,43,C1,action_only,0.5,action_flip::mean_three,0.44627313290907766,True,increasing
map12,43,A,joint,0.5,macro_f1,0.5375122519226403,True,decreasing
map12,43,A,joint,0.5,micro_f1,0.5735283725531765,False,diagnostic_only
map12,43,A,joint,0.5,per_class_f1::Forward,0.6802246755762154,False,diagnostic_only
map12,43,A,joint,0.5,target_positive_count::Forward,2484,False,diagnostic_only
map12,43,A,joint,0.5,predicted_positive_count::Forward,2679,False,diagnostic_only
map12,43,A,joint,0.5,per_class_f1::Stop,0.6089948390267879,False,diagnostic_only
map12,43,A,joint,0.5,target_positive_count::Stop,2103,False,diagnostic_only
map12,43,A,joint,0.5,predicted_positive_count::Stop,1966,False,diagnostic_only
map12,43,A,joint,0.5,per_class_f1::Left,0.4,False,diagnostic_only
map12,43,A,joint,0.5,target_positive_count::Left,1225,False,diagnostic_only
map12,43,A,joint,0.5,predicted_positive_count::Left,1090,False,diagnostic_only
map12,43,A,joint,0.5,per_class_f1::Right,0.4608294930875576,False,diagnostic_only
map12,43,A,joint,0.5,target_positive_count::Right,1339,False,diagnostic_only
map12,43,A,joint,0.5,predicted_positive_count::Right,1265,False,diagnostic_only
map12,43,S,joint,0.5,tie_averaged_aurc,0.43183563408749875,True,increasing
map12,43,S,joint,0.5,canonical_stable_aurc,0.43184803952626377,False,diagnostic_only
map12,43,S,joint,0.5,unsafe_acceptance_rate_90,0.49341784495368113,False,diagnostic_only
map12,43,S,joint,0.5,correctness_auroc,0.6000972962473209,False,diagnostic_only
map12,43,S,joint,0.5,ece,0.32859131918288303,False,diagnostic_only
map12,43,S,joint,0.5,exact_set_error_rate,0.5104235242484091,False,diagnostic_only
map12,43,S,joint,0.5,highest_confidence_decile_error_rate,0.35604395604395606,False,diagnostic_only
map12,43,S,joint,0.5,lowest_confidence_decile_error_rate,0.6637362637362637,False,diagnostic_only
map12,43,C1,joint,0.5,action_flip::brightness,0.445687952600395,False,diagnostic_only
map12,43,C1,joint,0.5,action_flip::blur,0.46061005047180165,False,diagnostic_only
map12,43,C1,joint,0.5,action_flip::noise,0.45512398507790214,False,diagnostic_only
map12,43,C1,joint,0.5,action_flip::mean_three,0.45380732938336626,True,increasing
map12,43,R,joint,0.5,macro_f1,0.1830493766912023,True,decreasing
map12,43,R,joint,0.5,micro_f1,0.3459601488942413,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::green_light,0.46700167504187606,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::green_light,1574,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::green_light,1411,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::follow,0.3282868525896414,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::follow,667,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::follow,588,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::road_clear,0.27207325049051667,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::road_clear,941,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::road_clear,588,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::red_light,0.39005942733657484,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::red_light,1083,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::red_light,768,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::traffic_sign,0.2251655629139073,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::traffic_sign,302,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::traffic_sign,151,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::car,0.0,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::car,39,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::car,0,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::person,0.0,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::person,34,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::person,0,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::rider,0.474120082815735,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::rider,1037,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::rider,895,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::other_obstacle,0.0,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::other_obstacle,89,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::other_obstacle,0,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::left_lane,0.0,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::left_lane,29,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::left_lane,0,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::left_green_light,0.0,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::left_green_light,136,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::left_green_light,0,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::left_follow,0.0,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::left_follow,68,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::left_follow,0,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::no_left_lane,0.0,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::no_left_lane,23,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::no_left_lane,0,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::left_obstacle,0.0,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::left_obstacle,175,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::left_obstacle,2,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::left_solid_line,0.0,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::left_solid_line,69,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::left_solid_line,0,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::right_lane,0.3619047619047619,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::right_lane,860,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::right_lane,610,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::right_green_light,0.25437928408225435,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::right_green_light,897,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::right_green_light,416,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::right_follow,0.26958105646630237,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::right_follow,713,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::right_follow,385,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::no_right_lane,0.4259346900141978,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::no_right_lane,1182,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::no_right_lane,931,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::right_obstacle,0.17697431018078022,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::right_obstacle,826,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::right_obstacle,225,False,diagnostic_only
map12,43,R,joint,0.5,per_class_f1::right_solid_line,0.19855595667870035,False,diagnostic_only
map12,43,R,joint,0.5,target_positive_count::right_solid_line,403,False,diagnostic_only
map12,43,R,joint,0.5,predicted_positive_count::right_solid_line,151,False,diagnostic_only
map12,43,C1,joint,0.5,rationale_jaccard::brightness,0.5279533318703825,False,diagnostic_only
map12,43,C1,joint,0.5,rationale_jaccard::blur,0.5158949601345915,False,diagnostic_only
map12,43,C1,joint,0.5,rationale_jaccard::noise,0.5161290322580645,False,diagnostic_only
map12,43,C1,joint,0.5,rationale_jaccard::mean_three,0.5199924414210129,True,decreasing
map12,43,A,action_only,0.75,macro_f1,0.45123526482161586,True,decreasing
map12,43,A,action_only,0.75,micro_f1,0.4951943767034859,False,diagnostic_only
map12,43,A,action_only,0.75,per_class_f1::Forward,0.6235225731447394,False,diagnostic_only
map12,43,A,action_only,0.75,target_positive_count::Forward,2484,False,diagnostic_only
map12,43,A,action_only,0.75,predicted_positive_count::Forward,2677,False,diagnostic_only
map12,43,A,action_only,0.75,per_class_f1::Stop,0.5222304102186195,False,diagnostic_only
map12,43,A,action_only,0.75,target_positive_count::Stop,2103,False,diagnostic_only
map12,43,A,action_only,0.75,predicted_positive_count::Stop,1968,False,diagnostic_only
map12,43,A,action_only,0.75,per_class_f1::Left,0.3000898472596586,False,diagnostic_only
map12,43,A,action_only,0.75,target_positive_count::Left,1225,False,diagnostic_only
map12,43,A,action_only,0.75,predicted_positive_count::Left,1001,False,diagnostic_only
map12,43,A,action_only,0.75,per_class_f1::Right,0.35909822866344604,False,diagnostic_only
map12,43,A,action_only,0.75,target_positive_count::Right,1339,False,diagnostic_only
map12,43,A,action_only,0.75,predicted_positive_count::Right,1145,False,diagnostic_only
map12,43,S,action_only,0.75,tie_averaged_aurc,0.4863883780876543,True,increasing
map12,43,S,action_only,0.75,canonical_stable_aurc,0.4864026946042982,False,diagnostic_only
map12,43,S,action_only,0.75,unsafe_acceptance_rate_90,0.5175524134568503,False,diagnostic_only
map12,43,S,action_only,0.75,correctness_auroc,0.5469710163676139,False,diagnostic_only
map12,43,S,action_only,0.75,ece,0.3282950660194482,False,diagnostic_only
map12,43,S,action_only,0.75,exact_set_error_rate,0.5244678516567918,False,diagnostic_only
map12,43,S,action_only,0.75,highest_confidence_decile_error_rate,0.44835164835164837,False,diagnostic_only
map12,43,S,action_only,0.75,lowest_confidence_decile_error_rate,0.5868131868131868,False,diagnostic_only
map12,43,C1,action_only,0.75,action_flip::brightness,0.619486504279131,False,diagnostic_only
map12,43,C1,action_only,0.75,action_flip::blur,0.6203642747421549,False,diagnostic_only
map12,43,C1,action_only,0.75,action_flip::noise,0.6179504059688391,False,diagnostic_only
map12,43,C1,action_only,0.75,action_flip::mean_three,0.619267061663375,True,increasing
map12,43,A,joint,0.75,macro_f1,0.46636670975551503,True,decreasing
map12,43,A,joint,0.75,micro_f1,0.5037099851600594,False,diagnostic_only
map12,43,A,joint,0.75,per_class_f1::Forward,0.6201820646910711,False,diagnostic_only
map12,43,A,joint,0.75,target_positive_count::Forward,2484,False,diagnostic_only
map12,43,A,joint,0.75,predicted_positive_count::Forward,2679,False,diagnostic_only
map12,43,A,joint,0.75,per_class_f1::Stop,0.5313344802162694,False,diagnostic_only
map12,43,A,joint,0.75,target_positive_count::Stop,2103,False,diagnostic_only
map12,43,A,joint,0.75,predicted_positive_count::Stop,1966,False,diagnostic_only
map12,43,A,joint,0.75,per_class_f1::Left,0.32915766738660907,False,diagnostic_only
map12,43,A,joint,0.75,target_positive_count::Left,1225,False,diagnostic_only
map12,43,A,joint,0.75,predicted_positive_count::Left,1090,False,diagnostic_only
map12,43,A,joint,0.75,per_class_f1::Right,0.3847926267281106,False,diagnostic_only
map12,43,A,joint,0.75,target_positive_count::Right,1339,False,diagnostic_only
map12,43,A,joint,0.75,predicted_positive_count::Right,1265,False,diagnostic_only
map12,43,S,joint,0.75,tie_averaged_aurc,0.4718188456448564,True,increasing
map12,43,S,joint,0.75,canonical_stable_aurc,0.4718255513519526,False,diagnostic_only
map12,43,S,joint,0.75,unsafe_acceptance_rate_90,0.499756216479766,False,diagnostic_only
map12,43,S,joint,0.75,correctness_auroc,0.5549615883125798,False,diagnostic_only
map12,43,S,joint,0.75,ece,0.328591319182883,False,diagnostic_only
map12,43,S,joint,0.75,exact_set_error_rate,0.5104235242484091,False,diagnostic_only
map12,43,S,joint,0.75,highest_confidence_decile_error_rate,0.44175824175824174,False,diagnostic_only
map12,43,S,joint,0.75,lowest_confidence_decile_error_rate,0.6065934065934065,False,diagnostic_only
map12,43,C1,joint,0.75,action_flip::brightness,0.6129032258064516,False,diagnostic_only
map12,43,C1,joint,0.75,action_flip::blur,0.6172920781215712,False,diagnostic_only
map12,43,C1,joint,0.75,action_flip::noise,0.6150976519640114,False,diagnostic_only
map12,43,C1,joint,0.75,action_flip::mean_three,0.6150976519640114,True,increasing
map12,43,R,joint,0.75,macro_f1,0.1315416565645149,True,decreasing
map12,43,R,joint,0.75,micro_f1,0.25979855485001097,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::green_light,0.39396984924623113,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::green_light,1574,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::green_light,1411,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::follow,0.23904382470119523,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::follow,667,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::follow,588,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::road_clear,0.210595160235448,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::road_clear,941,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::road_clear,588,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::red_light,0.27228525121555913,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::red_light,1083,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::red_light,768,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::traffic_sign,0.1280353200883002,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::traffic_sign,302,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::traffic_sign,151,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::car,0.0,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::car,39,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::car,0,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::person,0.0,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::person,34,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::person,0,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::rider,0.3498964803312629,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::rider,1037,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::rider,895,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::other_obstacle,0.0,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::other_obstacle,89,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::other_obstacle,0,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::left_lane,0.0,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::left_lane,29,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::left_lane,0,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::left_green_light,0.0,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::left_green_light,136,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::left_green_light,0,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::left_follow,0.0,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::left_follow,68,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::left_follow,0,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::no_left_lane,0.0,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::no_left_lane,23,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::no_left_lane,0,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::left_obstacle,0.0,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::left_obstacle,175,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::left_obstacle,2,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::left_solid_line,0.0,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::left_solid_line,69,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::left_solid_line,0,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::right_lane,0.2707482993197279,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::right_lane,860,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::right_lane,610,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::right_green_light,0.19345011424219344,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::right_green_light,897,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::right_green_light,416,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::right_follow,0.16939890710382513,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::right_follow,713,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::right_follow,385,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::no_right_lane,0.3322290582110743,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::no_right_lane,1182,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::no_right_lane,931,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::right_obstacle,0.11607992388201713,False,diagnostic_only
map12,43,R,joint,0.75,target_positive_count::right_obstacle,826,False,diagnostic_only
map12,43,R,joint,0.75,predicted_positive_count::right_obstacle,225,False,diagnostic_only
map12,43,R,joint,0.75,per_class_f1::right_solid_line,0.08664259927797834,False,diagnostic_only
